"ID","","","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211"
"At4g35360-6","4","67.175","B","A","A","A","A","B","A","B","A","B","A","B","B","B","B","A","A","A","A","B","B","A","B","B","A","B","B","B","A","A","A","B","B","B","A","B","A","B","B","B","A","B","B","A","B","A","A","B","A","B","A","A","A","A","A","B","B","A","B","B","B","B","A","B","B","B","A","A","B","A","A","B","A","A","A","B","B","B","B","B","B","B","A","B","B","A","A","B","A","A","B","A","A","A","B","A","A","A","B","B","B","B","B","A","B","A","B","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","B","A","B","A","A","A","B","A","A","A","A","A","B","B","A","A","A","B","A","A","A","B","B","A","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","A","A","B","B","A","B","A","A","A","A","A","A","B","A","A","A","B","B","A","A","A","B","A","B","B","A","B","B","A","A","A","A","A","A","A","A","A","A","B","A","B","A","A","A","A","B"
"At4g35790-7","4","67.637","B","A","A","A","A","B","A","B","A","B","A","B","B","B","B","A","A","A","A","B","B","A","B","B","A","B","B","B","A","A","A","B","B","B","A","B","A","B","B","B","A","B","B","A","B","A","A","B","A","B","A","A","A","A","A","B","B","A","B","B","B","B","A","B","B","B","A","A","B","A","A","B","A","A","A","B","B","B","B","B","B","B","A","B","A","A","A","B","A","A","B","A","A","A","B","A","A","A","B","B","B","B","B","A","B","A","B","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","B","A","B","A","A","A","B","A","A","A","A","A","B","B","A","A","A","B","A","A","A","B","B","A","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","A","A","B","B","A","B","A","A","B","A","A","A","B","A","A","A","B","B","A","A","A","B","A","B","B","A","B","B","A","A","A","A","A","A","A","A","A","A","B","A","B","A","A","A","A","B"
"At4g35950-7","4","67.925","B","A","A","A","A","B","A","B","A","B","A","B","B","B","B","A","A","A","A","B","B","A","B","B","A","B","B","B","A","A","A","B","B","B","A","B","A","B","B","B","A","B","B","A","B","A","A","B","A","B","A","A","A","A","A","B","B","A","B","B","B","B","A","B","B","B","A","A","B","A","A","B","A","A","A","B","B","B","B","B","B","B","A","B","A","A","A","B","A","A","B","A","A","A","B","A","A","A","B","B","B","B","B","A","B","A","B","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","B","A","B","A","A","A","B","A","A","A","A","A","B","B","A","A","A","B","A","A","A","B","B","A","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","A","A","B","B","A","B","A","A","B","A","A","A","B","A","A","A","B","B","A","A","A","B","A","B","B","A","B","B","A","A","A","A","A","A","A","A","A","B","B","A","B","A","A","A","A","B"
"At4g36670-10","4","68.5","B","A","A","A","A","B","A","B","A","B","A","B","B","B","B","A","A","B","A","B","B","A","B","B","A","B","B","B","B","A","A","B","B","B","A","B","A","B","B","B","A","B","B","A","B","A","A","B","A","B","A","A","A","A","A","B","B","A","B","B","B","B","A","B","B","B","A","A","B","A","A","B","A","A","A","B","B","B","B","B","B","B","A","B","A","A","A","B","A","A","B","A","A","A","B","A","A","A","B","B","B","B","B","A","B","A","B","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","B","A","B","A","A","A","B","A","A","A","A","A","B","B","A","A","A","B","A","A","A","B","B","A","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","A","A","B","B","A","B","A","A","B","A","A","A","B","A","A","A","B","B","A","A","A","B","A","B","B","A","B","B","A","A","A","A","A","A","A","A","A","B","B","A","B","A","A","A","A","B"
"At4g37000-6","4","70.864","B","A","A","A","A","B","A","B","A","B","A","B","B","B","B","A","A","B","A","B","B","A","B","B","A","B","B","B","B","A","A","B","B","B","A","A","A","B","B","B","B","B","B","A","B","A","A","B","A","B","A","A","A","A","A","B","B","A","B","B","B","B","A","B","B","B","A","A","B","A","A","B","B","A","A","B","B","B","B","B","B","B","A","A","A","A","A","B","A","A","B","A","A","A","B","A","A","A","B","B","B","B","B","A","B","A","B","B","B","B","B","A","A","A","A","A","A","B","A","B","A","A","B","B","A","B","A","A","A","B","A","A","A","A","A","B","B","A","A","A","B","A","A","A","B","B","B","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","A","B","B","B","A","B","A","A","B","A","A","A","B","B","A","A","B","B","A","A","A","B","A","B","B","A","B","B","A","A","A","A","A","A","A","A","A","B","B","A","B","B","A","A","A","B"
"At4g37370-2","4","71.721","B","A","A","A","A","B","A","B","A","B","A","B","B","B","B","B","A","B","A","B","B","A","B","B","A","B","B","B","B","A","A","B","B","B","A","A","A","B","B","B","B","B","B","A","B","A","A","B","A","B","A","A","A","A","A","B","B","A","B","B","B","B","A","B","B","B","A","A","B","A","A","B","B","A","A","B","B","B","B","B","B","B","A","A","B","A","A","B","A","A","B","A","A","A","B","A","A","A","B","B","B","B","B","A","B","A","B","B","B","B","B","A","A","A","A","A","A","B","A","B","A","A","B","B","A","B","A","A","A","B","A","A","A","A","A","B","B","A","A","A","A","A","A","A","B","B","B","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","A","B","B","B","A","B","A","A","B","A","A","A","B","B","A","A","B","B","A","A","A","B","A","B","B","A","B","B","A","A","-","A","A","A","A","A","A","B","B","A","B","B","A","A","B","B"
"At4g38090-6","4","74.58","B","A","A","A","A","B","A","B","A","B","A","B","B","B","B","A","A","B","A","A","B","A","B","B","A","A","B","B","B","A","B","A","B","B","A","A","A","B","B","B","B","B","B","A","B","B","A","B","A","B","A","A","A","A","A","B","B","A","B","B","B","B","A","B","B","B","A","A","B","A","A","B","B","A","A","B","B","B","B","B","B","B","A","A","A","A","A","B","A","A","B","A","A","A","B","A","A","A","B","B","B","B","B","A","B","A","B","B","B","B","B","A","B","A","A","A","A","B","A","B","A","A","B","B","A","A","A","A","A","B","A","A","A","A","A","B","B","A","A","A","A","A","A","A","B","B","B","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","A","B","B","B","A","A","A","A","B","A","A","A","B","B","A","A","B","B","A","A","A","B","A","B","B","A","B","B","B","A","A","A","A","A","A","A","A","B","B","A","B","B","A","A","B","A"
"MSAT4.37","4","77.075","B","A","A","A","A","B","A","B","A","B","A","B","B","B","B","-","A","B","A","-","A","B","B","B","B","A","B","B","B","A","B","A","B","B","A","A","A","B","B","B","B","B","B","A","B","B","A","B","A","B","A","A","A","A","A","B","B","A","B","B","B","B","A","B","B","B","A","A","B","A","A","B","B","A","A","B","B","B","A","B","B","B","A","A","-","A","A","B","A","A","B","A","A","B","B","A","A","A","B","-","B","B","B","A","-","A","B","B","B","B","B","A","B","A","A","A","A","B","A","B","-","A","B","B","A","A","A","A","A","B","A","A","A","A","A","B","B","A","A","A","A","B","A","A","B","B","B","A","A","A","A","A","A","A","B","B","A","A","A","A","B","A","A","A","A","A","B","A","B","A","A","A","A","-","A","A","A","B","-","B","A","B","B","A","A","A","B","A","-","B","A","B","B","B","A","A","A","A","A","A","A","A","B","B","A","B","B","A","A","B","A"
"At5g02120-4","5","0","A","A","B","A","A","A","A","B","B","A","B","A","B","A","B","A","A","B","B","A","A","A","A","A","A","A","A","B","B","B","A","A","B","B","B","B","A","A","B","A","B","A","B","B","A","B","A","A","B","A","B","A","A","A","B","A","B","A","A","A","A","A","A","A","B","A","B","B","A","A","A","B","B","A","B","A","A","A","A","A","B","A","A","B","B","A","B","A","B","B","A","B","A","A","A","B","B","A","B","A","A","A","A","B","B","B","B","B","B","A","A","A","B","A","A","B","B","A","A","B","B","A","A","A","A","A","A","B","B","B","A","A","A","A","A","A","B","A","B","B","A","A","B","A","A","A","B","A","B","A","A","B","A","B","B","A","A","B","B","B","B","A","B","A","A","B","A","A","B","A","B","A","B","A","B","B","A","A","A","A","A","B","A","A","B","A","B","B","A","A","A","B","B","B","B","A","B","A","B","A","B","B","A","A","B","A","B","A","B","B","A"
"At5g02240-2","5","0.293","A","A","B","-","A","A","A","B","B","A","B","A","B","A","B","A","A","B","B","A","A","A","A","A","A","A","A","B","B","B","A","A","B","B","B","B","A","A","B","A","B","A","B","B","A","B","A","A","B","A","B","A","A","A","B","A","B","A","A","A","A","A","A","A","B","A","B","B","A","A","A","B","B","A","B","A","A","A","A","A","B","A","A","B","B","A","B","A","B","B","A","B","A","A","A","B","B","A","B","A","A","A","A","B","B","B","B","B","B","A","A","A","B","A","A","B","B","A","A","B","B","A","A","A","A","A","A","B","B","B","A","A","A","A","A","A","B","A","B","B","A","A","B","A","A","A","B","A","B","A","A","B","A","B","B","A","A","A","B","B","B","A","B","A","A","B","A","A","B","A","B","A","B","A","B","B","A","A","A","A","A","B","A","A","B","A","B","B","A","A","A","B","B","B","B","A","B","A","B","A","B","B","A","A","B","A","B","A","B","B","A"
"At5g02380-4","5","0.544","A","A","B","-","A","A","A","B","B","A","B","A","B","A","B","A","A","B","B","A","A","A","A","A","A","A","A","B","B","B","A","A","B","B","B","B","A","A","B","A","B","A","B","B","A","B","A","A","B","B","B","A","A","A","B","A","B","A","A","A","A","A","A","A","B","A","B","B","A","A","A","B","B","A","B","A","A","A","A","A","B","A","A","B","B","A","B","A","B","B","A","B","A","A","A","B","B","A","B","A","A","A","A","B","B","B","B","B","B","A","A","A","B","A","A","B","B","A","A","B","B","A","A","A","A","A","A","B","B","B","A","A","A","A","A","A","B","A","B","B","A","A","B","A","A","A","B","A","B","A","A","B","A","B","B","A","A","A","B","B","B","A","B","A","A","B","A","A","B","A","B","A","B","A","B","B","A","A","A","A","A","B","A","A","B","A","B","B","A","A","A","B","B","B","B","A","B","A","B","A","B","B","A","A","B","A","B","A","B","B","A"
"At5g02610-6","5","1.112","A","A","B","A","A","A","A","B","B","A","B","A","B","A","B","A","A","B","B","A","A","A","A","A","A","A","A","B","B","B","A","A","B","B","B","B","B","A","B","A","B","A","B","B","A","B","A","A","B","A","A","A","A","A","B","A","B","A","A","A","A","A","A","A","B","A","B","B","A","A","A","B","B","A","B","A","A","A","A","A","B","A","A","B","B","A","B","A","B","B","A","B","A","A","A","B","B","A","B","A","A","A","A","B","B","B","B","B","B","A","A","A","B","A","A","B","B","A","A","B","B","A","A","A","A","A","A","B","B","B","A","A","A","A","A","A","B","A","B","B","B","A","B","A","A","A","B","A","B","A","A","B","A","B","B","A","A","A","B","B","B","A","B","A","A","B","A","A","B","A","B","A","B","A","B","B","A","A","A","A","B","B","A","A","B","A","B","B","A","A","A","B","B","B","B","A","B","A","B","A","B","B","A","A","B","A","B","A","B","B","A"
"At5g03290-10","5","2.36","A","A","B","A","A","A","A","B","B","A","B","A","B","A","B","A","A","B","B","A","A","A","A","A","A","A","A","B","B","B","A","A","A","B","B","B","B","A","B","A","B","A","B","B","A","B","A","A","B","B","A","A","A","A","B","A","B","A","A","A","A","A","A","A","B","A","B","B","A","B","A","B","B","A","B","A","A","A","A","A","B","A","A","B","B","A","B","A","B","B","A","B","A","A","A","B","B","A","B","A","A","A","A","B","B","B","B","B","B","A","A","A","B","A","A","B","B","A","A","B","B","A","A","A","A","A","A","B","B","B","A","A","A","A","B","A","B","A","A","B","B","A","B","A","A","A","B","A","B","A","A","B","A","B","B","A","A","A","B","B","B","A","B","A","A","B","A","A","B","A","B","B","B","A","B","B","A","A","A","A","B","B","A","A","B","A","B","B","A","A","A","B","B","B","B","A","B","A","B","A","B","B","A","A","B","A","B","A","B","B","A"
"At5g03370-4","5","2.805","A","A","B","A","A","A","A","B","B","A","B","A","B","A","B","A","A","B","B","A","A","A","A","A","A","A","A","B","B","B","A","A","A","B","B","B","B","A","B","A","B","A","B","B","A","B","A","A","B","B","A","A","A","A","B","A","B","A","A","A","A","A","A","A","B","A","B","B","A","A","A","B","B","A","B","B","A","A","A","A","B","A","A","B","B","A","B","A","B","B","A","B","A","A","A","B","B","A","B","A","A","A","A","B","B","B","B","B","B","A","A","A","B","A","A","B","B","A","A","B","B","A","A","A","A","A","A","B","B","B","A","A","A","A","B","A","B","A","A","B","B","A","B","A","A","A","B","A","B","A","A","B","A","B","B","A","A","A","B","B","B","A","B","A","A","B","A","A","B","A","B","B","B","A","B","B","A","A","A","A","B","B","A","A","B","A","B","B","A","A","A","B","B","B","B","A","B","A","B","A","B","B","A","A","B","A","B","A","B","B","A"
"At5g03905-1","5","4.284","A","A","B","A","A","B","A","B","B","B","B","A","B","A","B","A","A","B","B","A","A","A","A","A","A","A","A","B","B","B","A","A","A","B","B","B","B","A","B","A","B","A","B","B","A","B","A","A","B","B","A","A","A","A","B","A","B","A","A","A","A","B","A","A","B","A","B","B","A","A","A","B","B","A","B","B","A","A","A","A","B","A","A","B","B","A","B","A","B","B","A","B","A","A","A","B","B","A","B","A","A","A","A","B","B","B","B","B","B","A","A","A","B","A","A","B","B","A","A","B","-","A","A","A","A","A","A","B","B","B","A","A","A","A","B","A","B","A","A","B","B","A","B","A","A","A","A","A","B","A","A","B","A","B","B","A","A","A","B","B","B","A","B","A","A","B","A","A","B","A","B","B","B","A","B","B","A","A","A","A","B","B","A","A","B","A","B","B","A","A","B","A","B","B","B","A","B","A","B","A","B","B","B","A","B","A","B","B","B","B","A"
"At5g04260-5","5","4.737","A","A","B","-","A","A","A","B","B","B","B","A","B","A","B","A","A","B","B","A","A","A","A","A","A","A","A","B","B","B","A","A","A","B","B","B","B","A","B","A","B","A","B","B","A","B","A","A","B","B","A","A","A","A","B","A","B","A","A","A","A","B","A","A","B","A","B","B","A","A","A","B","B","A","B","B","A","A","A","A","B","A","A","B","B","A","B","A","B","B","A","B","A","A","A","B","B","A","B","A","A","A","A","B","B","B","B","B","B","A","A","A","B","A","A","B","B","A","A","B","B","A","A","A","A","A","A","B","B","B","A","A","A","A","B","A","B","A","A","B","B","A","B","A","A","A","A","A","B","A","A","B","A","B","B","A","A","A","B","B","B","A","B","A","A","B","A","A","B","A","B","B","B","A","B","B","A","A","A","A","B","B","A","A","B","A","B","B","A","A","B","A","B","B","A","A","B","A","B","A","B","B","B","A","B","A","B","B","B","B","A"
"At5g04420-6","5","5.252","A","A","B","A","A","A","A","B","B","B","B","A","B","A","B","A","A","B","B","A","A","A","A","A","A","A","B","B","B","B","A","A","A","B","B","B","B","A","B","A","B","A","B","B","A","B","A","A","B","B","A","A","A","A","B","A","B","-","A","A","A","B","A","A","B","A","B","B","A","A","A","B","B","A","B","B","A","A","A","A","B","A","A","B","B","A","B","A","B","B","A","B","A","A","A","B","B","A","B","A","A","A","A","B","B","B","B","A","B","A","A","A","B","A","A","B","B","A","A","B","B","A","A","A","A","A","A","B","B","B","A","A","A","A","B","A","B","A","A","B","B","A","B","A","A","A","A","A","B","A","A","B","A","B","B","A","A","A","B","B","B","A","B","A","A","B","A","A","B","A","B","B","B","A","B","B","A","A","A","A","B","B","A","A","B","A","B","B","A","A","B","A","B","B","A","A","B","A","B","A","B","B","B","A","B","A","B","B","B","B","A"
"At5g04530-3","5","5.821","A","A","B","A","A","A","A","B","B","B","B","A","B","A","B","A","A","B","B","A","A","A","A","A","A","A","B","B","B","B","A","A","A","B","B","B","A","A","B","A","B","A","B","B","A","B","A","A","B","B","A","A","A","A","B","A","B","A","A","A","A","B","A","A","B","A","B","B","A","A","A","B","B","A","B","B","A","A","A","A","B","A","A","B","B","A","B","A","B","B","A","B","A","A","A","B","B","A","B","A","A","A","A","B","B","B","B","A","B","A","A","A","B","A","A","B","B","A","A","B","B","A","A","A","A","A","A","B","B","B","A","A","A","A","B","A","B","A","A","B","B","A","B","A","A","A","A","A","B","A","A","B","A","B","B","A","A","A","B","-","B","A","B","A","A","B","A","A","B","A","B","B","B","A","B","B","A","A","A","A","B","B","A","A","B","A","B","B","A","A","A","A","B","B","A","A","B","A","B","A","B","B","B","A","B","A","B","B","B","B","A"
"At5g04750-8","5","5.943","A","A","B","-","A","A","A","B","B","B","B","A","B","A","B","A","A","B","B","A","A","A","A","A","A","A","B","B","B","B","A","A","A","B","B","B","A","A","B","A","B","A","B","B","A","B","A","A","B","B","A","A","A","A","B","A","B","A","A","A","A","B","A","A","B","A","B","B","A","A","A","B","B","A","B","B","A","A","A","A","B","A","A","B","B","A","B","A","B","B","A","B","A","A","A","B","B","A","B","A","A","A","A","B","B","B","B","A","B","A","A","A","B","A","A","B","B","A","A","B","B","A","A","A","A","A","A","B","B","B","A","A","A","A","B","A","B","A","A","B","B","A","B","A","A","A","A","A","B","A","A","B","A","B","B","A","A","A","B","B","B","A","B","A","A","B","A","A","B","A","B","B","B","A","B","B","A","A","A","A","B","B","A","A","B","A","A","B","A","A","A","A","B","B","A","A","B","A","B","A","B","B","B","A","B","A","B","B","B","B","A"
"At5g04900-8","5","6.77","A","A","B","-","A","A","A","B","B","B","B","A","B","A","B","A","A","B","B","A","A","A","A","A","A","A","B","B","B","B","A","A","A","B","B","B","A","A","B","A","B","A","B","B","A","B","A","A","B","B","A","A","A","A","B","A","B","A","A","A","A","B","A","A","B","A","B","B","A","A","A","B","B","A","B","B","A","A","A","A","B","A","A","B","B","A","B","A","B","B","A","B","A","A","A","B","B","A","B","A","A","A","A","B","B","B","B","A","B","A","A","A","B","A","A","A","B","A","A","B","B","A","A","A","A","A","A","B","B","B","A","A","A","A","B","A","B","A","A","B","B","A","B","A","A","A","A","A","B","A","A","B","A","B","B","A","A","A","B","A","B","A","B","A","A","B","A","A","B","B","B","B","B","A","B","B","A","A","A","A","B","B","A","A","B","A","A","B","A","A","A","A","B","B","A","A","B","A","B","A","B","B","B","A","B","A","B","B","B","B","A"
"NGA225","5","7.243","A","A","B","-","A","A","A","B","B","-","B","A","B","A","B","A","A","B","B","A","A","A","A","A","A","A","B","B","B","B","A","A","A","B","B","B","A","A","B","A","B","A","B","B","A","B","A","A","B","B","A","A","A","A","B","A","B","A","A","A","A","B","A","A","B","-","B","B","A","A","B","B","-","A","B","B","A","A","A","A","B","A","A","B","B","A","B","A","B","B","A","A","A","A","A","B","B","A","B","A","A","A","A","B","B","B","B","A","B","A","A","A","B","A","A","A","B","A","A","B","B","A","A","A","A","A","A","B","B","B","A","A","A","A","B","A","B","A","A","B","B","A","B","A","A","A","A","A","B","A","A","B","A","B","B","A","A","A","B","A","B","A","B","A","A","B","A","A","B","-","B","B","B","A","B","B","A","A","A","A","B","B","A","A","B","A","A","B","A","A","A","A","-","B","A","A","B","A","B","A","B","B","B","A","B","A","B","B","B","B","A"
"At5g05370-1","5","7.871","A","A","B","-","A","A","A","B","B","B","B","A","B","A","B","A","A","B","B","A","A","A","A","A","A","A","B","B","B","B","A","A","A","B","B","B","A","A","B","A","B","A","B","B","A","B","A","A","B","B","A","A","B","A","B","A","B","A","A","A","A","B","A","A","B","A","B","B","A","A","B","B","B","A","B","B","A","A","B","A","B","A","A","B","B","A","B","A","B","B","A","A","A","A","A","B","B","A","B","A","A","A","A","B","B","B","B","A","B","A","A","A","B","A","A","A","B","A","A","B","B","A","A","A","A","A","A","B","B","B","A","A","A","A","B","A","B","A","A","B","B","A","B","A","A","A","A","A","B","A","A","B","A","B","B","A","A","A","B","A","B","A","B","A","A","B","A","A","B","B","B","B","B","A","B","B","A","A","A","A","B","B","A","A","B","A","A","B","A","A","A","A","B","B","A","A","B","A","B","A","B","B","B","A","B","A","B","B","B","B","A"
